Quality_ID,Batch_ID,Product_ID,Inspection_Date,Test_Type,Test_Result,Specification_Limit,Quality_Status,Defect_Type,Rejection_Qty
Q00336,B202500336,P014,2025-03-07,Purity,97.0,95.81,Passed,None,0
Q00337,B202600337,P014,2025-02-21,Purity,98.2,98.99,Failed,Low Potency,521
Q00338,B202500338,P017,2026-03-13,Assay,94.87,95.92,Failed,Packaging Defect,902
Q00339,B202600339,P009,2025-05-29,Dissolution,100.97,98.71,Passed,None,0
Q00340,B202500340,P007,2025-09-23,Assay,100.01,96.9,Passed,None,0
Q00341,B202600341,P007,2025-06-08,Assay,96.12,95.12,Passed,None,0
Q00342,B202500342,P008,2025-03-03,Purity,96.39,96.92,Failed,Low Potency,691
Q00343,B202600343,P014,2026-03-30,Purity,96.57,97.38,Failed,Contamination,518
Q00344,B202500344,P014,2026-05-03,Purity,100.47,97.47,Passed,None,0
Q00345,B202600345,P004,2026-08-18,Assay,99.52,97.51,Passed,None,0
Q00346,B202500346,P019,2025-01-19,Potency,101.17,97.01,Passed,None,0
Q00347,B202600347,P010,2026-04-19,Assay,97.98,95.94,Passed,None,0
Q00348,B202500348,P016,2025-02-25,Potency,97.07,98.46,Failed,Contamination,54
Q00349,B202600349,P010,2025-07-06,Assay,96.19,97.88,Failed,Dissolution Failure,423
Q00350,B202500350,P009,2026-04-22,Dissolution,92.32,96.4,Failed,Packaging Defect,441
Q00351,B202600351,P014,2025-09-17,Purity,98.79,97.39,Passed,None,0
Q00352,B202500352,P019,2025-06-26,Potency,98.13,96.51,Passed,None,0
Q00353,B202600353,P002,2026-05-18,Purity,96.69,96.76,Failed,Packaging Defect,162
Q00354,B202500354,P015,2025-05-12,Dissolution,99.81,98.17,Passed,None,0
Q00355,B202600355,P013,2025-10-27,Assay,99.04,98.79,Passed,None,0
Q00356,B202500356,P018,2025-11-14,Purity,101.44,95.67,Passed,None,0
Q00357,B202600357,P005,2026-03-07,Purity,99.87,96.05,Passed,None,0
Q00358,B202500358,P018,2026-06-25,Purity,99.92,98.8,Passed,None,0
Q00359,B202600359,P013,2026-01-22,Assay,98.31,97.19,Passed,None,0
Q00360,B202500360,P010,2025-09-15,Assay,98.7,95.42,Passed,None,0
Q00361,B202600361,P011,2026-07-30,Potency,94.99,98.67,Failed,High Impurity,907
Q00362,B202500362,P020,2025-09-25,Potency,98.77,95.36,Passed,None,0
Q00363,B202600363,P017,2025-04-14,Assay,100.45,98.52,Passed,None,0
Q00364,B202500364,P011,2026-01-01,Potency,96.57,97.1,Failed,Low Potency,638
Q00365,B202600365,P016,2025-10-31,Potency,97.56,97.4,Passed,None,0
Q00366,B202500366,P004,2025-08-16,Assay,97.69,95.26,Passed,None,0
Q00367,B202600367,P020,2025-01-10,Potency,98.49,96.98,Passed,None,0
Q00368,B202500368,P015,2025-06-28,Dissolution,97.39,98.18,Failed,Low Potency,510
Q00369,B202600369,P017,2025-04-03,Assay,100.77,98.17,Passed,None,0
Q00370,B202500370,P011,2025-11-21,Potency,99.89,98.46,Passed,None,0
Q00371,B202600371,P014,2025-10-10,Purity,101.98,97.57,Passed,None,0
Q00372,B202500372,P003,2025-05-27,Dissolution,100.52,97.01,Passed,None,0
Q00373,B202600373,P006,2025-07-26,Assay,99.67,98.53,Passed,None,0
Q00374,B202500374,P016,2026-07-18,Potency,98.47,96.49,Passed,None,0
Q00375,B202600375,P009,2025-11-05,Dissolution,100.21,98.12,Passed,None,0
Q00376,B202500376,P019,2026-06-17,Potency,100.78,96.45,Passed,None,0
Q00377,B202600377,P016,2026-06-01,Potency,101.97,98.16,Passed,None,0
Q00378,B202500378,P007,2025-04-18,Assay,98.97,96.16,Passed,None,0
Q00379,B202600379,P018,2025-09-25,Purity,101.72,98.02,Passed,None,0
Q00380,B202500380,P017,2025-09-11,Assay,100.11,98.48,Passed,None,0
Q00381,B202600381,P001,2026-04-05,Assay,95.36,96.2,Failed,Dissolution Failure,358
Q00382,B202500382,P015,2025-08-28,Dissolution,96.62,96.16,Passed,None,0
Q00383,B202600383,P003,2025-10-18,Dissolution,98.76,95.52,Passed,None,0
Q00384,B202500384,P017,2025-02-06,Assay,98.66,96.64,Passed,None,0
Q00385,B202600385,P006,2025-01-27,Assay,97.76,98.94,Failed,Dissolution Failure,667
Q00386,B202500386,P018,2025-07-06,Purity,94.34,95.36,Failed,Low Potency,237
Q00387,B202600387,P006,2025-03-20,Assay,97.91,96.74,Passed,None,0
Q00388,B202500388,P019,2026-04-09,Potency,101.15,98.5,Passed,None,0
Q00389,B202600389,P013,2025-04-30,Assay,97.62,98.11,Failed,Packaging Defect,196
Q00390,B202500390,P007,2025-11-07,Assay,98.27,95.78,Passed,None,0
Q00391,B202600391,P012,2026-02-21,Purity,94.98,98.23,Failed,Low Potency,866
Q00392,B202500392,P007,2025-06-20,Assay,96.15,96.11,Passed,None,0
Q00393,B202600393,P015,2025-09-28,Dissolution,99.04,98.72,Passed,None,0
Q00394,B202500394,P012,2026-04-11,Purity,96.16,97.28,Failed,Packaging Defect,63
Q00395,B202600395,P003,2025-04-24,Dissolution,98.1,95.65,Passed,None,0
Q00396,B202500396,P012,2026-04-10,Purity,97.67,98.56,Failed,Low Potency,829
Q00397,B202600397,P012,2026-05-09,Purity,97.27,95.31,Passed,None,0
Q00398,B202500398,P011,2026-01-23,Potency,96.67,95.46,Passed,None,0
Q00399,B202600399,P014,2025-04-16,Purity,97.58,96.64,Passed,None,0
Q00400,B202500400,P008,2025-05-23,Purity,99.45,98.49,Passed,None,0
Q00401,B202600401,P016,2025-06-28,Potency,98.63,97.16,Passed,None,0
Q00402,B202500402,P005,2026-04-03,Purity,99.38,98.59,Passed,None,0
Q00403,B202600403,P018,2025-09-08,Purity,101.2,97.92,Passed,None,0
Q00404,B202500404,P005,2026-07-03,Purity,98.3,98.81,Failed,Dissolution Failure,673
Q00405,B202600405,P008,2025-05-25,Purity,95.73,95.42,Passed,None,0
Q00406,B202500406,P003,2026-08-05,Dissolution,95.41,95.68,Failed,Low Potency,477
Q00407,B202600407,P017,2026-01-02,Assay,97.18,96.96,Passed,None,0
Q00408,B202500408,P016,2026-04-16,Potency,97.98,97.35,Passed,None,0
Q00409,B202600409,P006,2025-06-16,Assay,100.21,97.22,Passed,None,0
Q00410,B202500410,P004,2026-08-18,Assay,96.53,96.23,Passed,None,0
Q00411,B202600411,P016,2025-02-26,Potency,96.17,95.05,Passed,None,0
Q00412,B202500412,P013,2025-07-30,Assay,97.43,96.9,Passed,None,0
Q00413,B202600413,P013,2025-02-25,Assay,99.3,98.01,Passed,None,0
Q00414,B202500414,P009,2025-06-20,Dissolution,95.56,95.15,Passed,None,0
Q00415,B202600415,P001,2025-09-16,Assay,93.96,96.28,Failed,Dissolution Failure,547
Q00416,B202500416,P012,2026-08-16,Purity,98.65,95.6,Passed,None,0
Q00417,B202600417,P014,2025-07-18,Purity,102.17,98.88,Passed,None,0
Q00418,B202500418,P015,2026-03-06,Dissolution,101.02,98.66,Passed,None,0
Q00419,B202600419,P012,2026-03-29,Purity,94.11,95.36,Failed,Packaging Defect,629
Q00420,B202500420,P015,2025-09-04,Dissolution,96.84,95.04,Passed,None,0
Q00421,B202600421,P004,2026-01-18,Assay,96.38,98.43,Failed,Packaging Defect,213
Q00422,B202500422,P009,2026-03-10,Dissolution,98.86,96.05,Passed,None,0
Q00423,B202600423,P013,2025-05-30,Assay,96.31,95.97,Passed,None,0
Q00424,B202500424,P019,2025-05-08,Potency,101.05,96.78,Passed,None,0
Q00425,B202600425,P019,2025-04-11,Potency,99.41,96.7,Passed,None,0
Q00426,B202500426,P015,2026-07-30,Dissolution,98.83,98.01,Passed,None,0
Q00427,B202600427,P010,2025-04-24,Assay,100.41,98.32,Passed,None,0
Q00428,B202500428,P002,2025-03-09,Purity,97.83,95.2,Passed,None,0
Q00429,B202600429,P016,2025-07-05,Potency,99.3,98.25,Passed,None,0
Q00430,B202500430,P011,2026-03-31,Potency,99.2,97.34,Passed,None,0
Q00431,B202600431,P008,2025-07-26,Purity,96.41,95.41,Passed,None,0
Q00432,B202500432,P019,2025-05-22,Potency,97.22,98.04,Failed,High Impurity,770
Q00433,B202600433,P009,2025-02-23,Dissolution,102.14,98.67,Passed,None,0
Q00434,B202500434,P016,2026-05-16,Potency,95.24,96.85,Failed,Dissolution Failure,283
Q00435,B202600435,P006,2026-01-14,Assay,98.34,98.23,Passed,None,0
Q00436,B202500436,P014,2026-02-01,Purity,96.89,95.44,Passed,None,0
Q00437,B202600437,P010,2026-02-27,Assay,97.04,97.17,Failed,Contamination,254
Q00438,B202500438,P020,2026-02-01,Potency,96.19,97.79,Failed,Low Potency,252
Q00439,B202600439,P009,2025-05-16,Dissolution,97.73,96.02,Passed,None,0
Q00440,B202500440,P020,2025-11-13,Potency,96.04,97.93,Failed,High Impurity,774
Q00441,B202600441,P001,2025-05-13,Assay,96.67,96.64,Passed,None,0
Q00442,B202500442,P004,2025-03-02,Assay,98.48,95.66,Passed,None,0
Q00443,B202600443,P010,2026-04-13,Assay,96.73,95.31,Passed,None,0
Q00444,B202500444,P001,2025-06-13,Assay,99.44,95.13,Passed,None,0
Q00445,B202600445,P006,2025-01-13,Assay,95.42,95.89,Failed,High Impurity,495
Q00446,B202500446,P013,2026-01-06,Assay,99.68,97.08,Passed,None,0
Q00447,B202600447,P017,2025-03-24,Assay,94.54,96.67,Failed,Contamination,234
Q00448,B202500448,P009,2025-07-06,Dissolution,99.0,96.5,Passed,None,0
Q00449,B202600449,P003,2026-02-16,Dissolution,102.3,98.91,Passed,None,0
Q00450,B202500450,P013,2025-03-06,Assay,101.79,98.17,Passed,None,0
Q00451,B202600451,P008,2025-11-23,Purity,101.04,98.39,Passed,None,0
Q00452,B202500452,P019,2026-01-17,Potency,98.2,95.48,Passed,None,0
Q00453,B202600453,P016,2025-09-06,Potency,96.23,95.72,Passed,None,0
Q00454,B202500454,P009,2026-03-04,Dissolution,100.54,96.5,Passed,None,0
Q00455,B202600455,P009,2025-06-19,Dissolution,97.82,96.97,Passed,None,0
Q00456,B202500456,P014,2025-02-12,Purity,99.32,96.25,Passed,None,0
Q00457,B202600457,P008,2026-03-16,Purity,98.68,96.33,Passed,None,0
Q00458,B202500458,P006,2025-11-14,Assay,97.61,96.27,Passed,None,0
Q00459,B202600459,P017,2025-08-23,Assay,95.86,95.34,Passed,None,0
Q00460,B202500460,P017,2025-03-28,Assay,101.58,98.32,Passed,None,0
Q00461,B202600461,P001,2025-10-09,Assay,102.17,98.85,Passed,None,0
Q00462,B202500462,P007,2025-05-13,Assay,96.2,95.51,Passed,None,0
Q00463,B202600463,P001,2025-06-04,Assay,96.85,96.06,Passed,None,0
Q00464,B202500464,P008,2026-05-21,Purity,94.99,96.89,Failed,Low Potency,694
Q00465,B202600465,P012,2026-08-23,Purity,97.33,96.61,Passed,None,0
Q00466,B202500466,P020,2025-03-28,Potency,101.06,96.22,Passed,None,0
Q00467,B202600467,P011,2026-07-03,Potency,96.95,97.16,Failed,Packaging Defect,248
Q00468,B202500468,P020,2025-05-17,Potency,99.1,98.33,Passed,None,0
Q00469,B202600469,P017,2026-07-12,Assay,98.9,96.3,Passed,None,0
Q00470,B202500470,P014,2025-10-17,Purity,99.44,98.46,Passed,None,0
Q00471,B202600471,P019,2026-01-08,Potency,101.89,97.89,Passed,None,0
Q00472,B202500472,P003,2025-11-24,Dissolution,97.96,97.56,Passed,None,0
Q00473,B202600473,P016,2026-02-27,Potency,98.76,96.71,Passed,None,0
Q00474,B202500474,P014,2025-02-28,Purity,99.25,96.7,Passed,None,0
Q00475,B202600475,P014,2026-05-07,Purity,99.85,98.13,Passed,None,0
Q00476,B202500476,P018,2025-06-20,Purity,102.47,97.97,Passed,None,0
Q00477,B202600477,P009,2025-11-08,Dissolution,100.33,98.79,Passed,None,0
Q00478,B202500478,P009,2025-10-21,Dissolution,97.21,97.04,Passed,None,0
Q00479,B202600479,P006,2026-07-08,Assay,96.42,96.13,Passed,None,0
Q00480,B202500480,P011,2026-03-25,Potency,101.41,98.52,Passed,None,0
Q00481,B202600481,P014,2025-11-15,Purity,97.66,96.97,Passed,None,0
Q00482,B202500482,P001,2025-12-30,Assay,95.53,96.67,Failed,Packaging Defect,611
Q00483,B202600483,P006,2026-01-25,Assay,92.57,97.44,Failed,High Impurity,901
Q00484,B202500484,P002,2026-07-11,Purity,93.57,97.78,Failed,Dissolution Failure,817
Q00485,B202600485,P017,2025-04-17,Assay,99.01,97.89,Passed,None,0
Q00486,B202500486,P002,2026-06-05,Purity,95.79,98.44,Failed,Low Potency,454
Q00487,B202600487,P007,2026-07-30,Assay,101.3,98.96,Passed,None,0
Q00488,B202500488,P002,2025-01-28,Purity,98.31,98.24,Passed,None,0
Q00489,B202600489,P014,2025-03-05,Purity,100.61,97.57,Passed,None,0
Q00490,B202500490,P003,2025-03-19,Dissolution,97.52,96.81,Passed,None,0
Q00491,B202600491,P007,2025-02-24,Assay,99.05,97.46,Passed,None,0
Q00492,B202500492,P009,2025-02-11,Dissolution,97.92,96.5,Passed,None,0
Q00493,B202600493,P020,2025-11-10,Potency,98.54,97.88,Passed,None,0
Q00494,B202500494,P005,2026-06-30,Purity,98.4,96.24,Passed,None,0
Q00495,B202600495,P020,2026-01-27,Potency,96.84,95.58,Passed,None,0
Q00496,B202500496,P012,2025-05-06,Purity,95.88,95.32,Passed,None,0
Q00497,B202600497,P009,2025-05-13,Dissolution,97.72,95.23,Passed,None,0
Q00498,B202500498,P020,2026-06-13,Potency,92.35,97.12,Failed,Dissolution Failure,536
Q00499,B202600499,P017,2025-07-14,Assay,99.97,98.87,Passed,None,0
Q00500,B202500500,P002,2026-05-24,Purity,100.84,98.93,Passed,None,0
Q00501,B202600501,P013,2026-03-06,Assay,98.14,97.02,Passed,None,0
Q00502,B202500502,P005,2025-06-30,Purity,100.21,97.63,Passed,None,0
Q00503,B202600503,P016,2025-04-02,Potency,102.07,98.81,Passed,None,0
Q00504,B202500504,P006,2026-08-21,Assay,97.89,95.89,Passed,None,0
Q00505,B202600505,P009,2025-12-06,Dissolution,96.9,97.31,Failed,Low Potency,962
Q00506,B202500506,P010,2026-08-02,Assay,94.32,95.38,Failed,Contamination,154
Q00507,B202600507,P020,2025-04-27,Potency,97.95,95.99,Passed,None,0
Q00508,B202500508,P016,2025-06-02,Potency,98.4,96.97,Passed,None,0
Q00509,B202600509,P013,2025-10-16,Assay,97.16,96.87,Passed,None,0
Q00510,B202500510,P008,2026-04-09,Purity,96.04,95.1,Passed,None,0
Q00511,B202600511,P002,2025-08-24,Purity,99.43,98.46,Passed,None,0
Q00512,B202500512,P008,2025-01-26,Purity,99.95,98.12,Passed,None,0
Q00513,B202600513,P014,2025-03-23,Purity,100.66,95.4,Passed,None,0
Q00514,B202500514,P006,2026-02-01,Assay,102.84,98.72,Passed,None,0
Q00515,B202600515,P002,2026-03-07,Purity,101.5,98.93,Passed,None,0
Q00516,B202500516,P011,2025-10-22,Potency,97.38,95.31,Passed,None,0
Q00517,B202600517,P004,2025-06-25,Assay,103.92,98.7,Passed,None,0
Q00518,B202500518,P017,2025-10-19,Assay,95.32,98.09,Failed,Contamination,144
Q00519,B202600519,P009,2025-12-18,Dissolution,97.39,96.53,Passed,None,0
Q00520,B202500520,P006,2026-03-19,Assay,98.64,95.96,Passed,None,0
Q00521,B202600521,P016,2025-08-24,Potency,99.54,97.99,Passed,None,0
Q00522,B202500522,P004,2025-02-28,Assay,97.86,95.37,Passed,None,0
Q00523,B202600523,P009,2025-12-11,Dissolution,97.59,96.03,Passed,None,0
Q00524,B202500524,P008,2025-07-20,Purity,100.27,97.52,Passed,None,0
Q00525,B202600525,P010,2025-11-21,Assay,96.05,95.7,Passed,None,0
Q00526,B202500526,P013,2025-04-02,Assay,97.55,97.26,Passed,None,0
Q00527,B202600527,P015,2026-04-04,Dissolution,99.51,95.67,Passed,None,0
Q00528,B202500528,P005,2025-05-01,Purity,99.83,96.35,Passed,None,0
Q00529,B202600529,P007,2026-02-17,Assay,98.22,96.06,Passed,None,0
Q00530,B202500530,P014,2025-09-21,Purity,97.13,98.14,Failed,High Impurity,385
Q00531,B202600531,P014,2025-02-27,Purity,99.37,97.52,Passed,None,0
Q00532,B202500532,P019,2025-10-21,Potency,99.83,98.85,Passed,None,0
Q00533,B202600533,P018,2026-04-08,Purity,96.27,96.05,Passed,None,0
Q00534,B202500534,P006,2026-06-05,Assay,100.24,98.07,Passed,None,0
Q00535,B202600535,P011,2025-10-18,Potency,99.75,98.54,Passed,None,0
Q00536,B202500536,P018,2025-08-31,Purity,95.14,96.83,Failed,Packaging Defect,671
Q00537,B202600537,P001,2025-11-08,Assay,99.73,96.73,Passed,None,0
Q00538,B202500538,P019,2026-01-18,Potency,102.13,97.34,Passed,None,0
Q00539,B202600539,P003,2025-11-03,Dissolution,95.86,97.57,Failed,High Impurity,372
Q00540,B202500540,P011,2025-02-17,Potency,91.54,96.34,Failed,Contamination,739
Q00541,B202600541,P013,2025-08-23,Assay,97.31,96.24,Passed,None,0
Q00542,B202500542,P008,2025-11-03,Purity,96.03,95.78,Passed,None,0
Q00543,B202600543,P002,2026-02-19,Purity,98.18,97.27,Passed,None,0
Q00544,B202500544,P005,2025-10-22,Purity,95.99,95.45,Passed,None,0
Q00545,B202600545,P015,2025-12-15,Dissolution,96.1,95.52,Passed,None,0
Q00546,B202500546,P002,2026-02-12,Purity,97.09,95.61,Passed,None,0
Q00547,B202600547,P013,2025-06-18,Assay,100.96,97.47,Passed,None,0
Q00548,B202500548,P013,2025-01-20,Assay,98.33,95.42,Passed,None,0
Q00549,B202600549,P008,2025-11-18,Purity,96.25,97.46,Failed,Low Potency,664
Q00550,B202500550,P015,2025-06-30,Dissolution,98.08,98.5,Failed,Contamination,778
Q00551,B202600551,P003,2025-11-30,Dissolution,97.25,96.04,Passed,None,0
Q00552,B202500552,P014,2026-02-12,Purity,101.03,96.92,Passed,None,0
Q00553,B202600553,P018,2026-02-24,Purity,99.45,95.34,Passed,None,0
Q00554,B202500554,P017,2026-01-27,Assay,102.78,98.99,Passed,None,0
Q00555,B202600555,P019,2025-10-23,Potency,95.69,96.46,Failed,Dissolution Failure,562
Q00556,B202500556,P012,2025-12-31,Purity,94.2,96.66,Failed,High Impurity,502
Q00557,B202600557,P019,2025-03-12,Potency,98.76,96.38,Passed,None,0
Q00558,B202500558,P003,2026-02-14,Dissolution,98.95,97.29,Passed,None,0
Q00559,B202600559,P002,2026-01-04,Purity,100.34,96.59,Passed,None,0
Q00560,B202500560,P004,2026-02-13,Assay,97.58,96.76,Passed,None,0
Q00561,B202600561,P016,2026-02-24,Potency,101.75,98.74,Passed,None,0
Q00562,B202500562,P003,2025-12-02,Dissolution,97.68,95.17,Passed,None,0
Q00563,B202600563,P007,2025-02-12,Assay,94.55,95.75,Failed,Packaging Defect,69
Q00564,B202500564,P004,2025-07-04,Assay,98.86,96.9,Passed,None,0
Q00565,B202600565,P017,2025-05-12,Assay,99.18,98.11,Passed,None,0
Q00566,B202500566,P004,2026-08-02,Assay,101.3,98.74,Passed,None,0
Q00567,B202600567,P014,2025-01-20,Purity,96.94,96.68,Passed,None,0
Q00568,B202500568,P002,2025-12-01,Purity,95.29,95.47,Failed,High Impurity,792
Q00569,B202600569,P010,2025-11-19,Assay,97.11,97.41,Failed,Low Potency,167
Q00570,B202500570,P017,2025-03-22,Assay,99.71,97.97,Passed,None,0
Q00571,B202600571,P009,2025-06-08,Dissolution,100.05,98.09,Passed,None,0
Q00572,B202500572,P004,2025-12-28,Assay,100.69,96.75,Passed,None,0
Q00573,B202600573,P004,2025-04-23,Assay,101.76,98.39,Passed,None,0
Q00574,B202500574,P002,2026-05-21,Purity,99.46,98.49,Passed,None,0
Q00575,B202600575,P019,2025-06-17,Potency,98.46,95.69,Passed,None,0
Q00576,B202500576,P006,2025-11-03,Assay,97.57,96.11,Passed,None,0
Q00577,B202600577,P007,2025-09-11,Assay,100.53,96.85,Passed,None,0
Q00578,B202500578,P016,2025-11-01,Potency,99.66,97.42,Passed,None,0
Q00579,B202600579,P015,2026-06-02,Dissolution,100.71,97.31,Passed,None,0
Q00580,B202500580,P009,2026-07-18,Dissolution,97.9,96.94,Passed,None,0
Q00581,B202600581,P020,2025-01-05,Potency,97.61,95.89,Passed,None,0
Q00582,B202500582,P003,2025-01-25,Dissolution,101.18,98.48,Passed,None,0
Q00583,B202600583,P020,2025-05-10,Potency,99.59,95.35,Passed,None,0
Q00584,B202500584,P002,2025-06-05,Purity,97.79,98.29,Failed,High Impurity,152
Q00585,B202600585,P011,2026-05-01,Potency,99.85,98.88,Passed,None,0
Q00586,B202500586,P012,2026-08-22,Purity,102.09,98.76,Passed,None,0
Q00587,B202600587,P006,2026-03-05,Assay,99.69,96.99,Passed,None,0
Q00588,B202500588,P001,2025-05-02,Assay,100.86,96.95,Passed,None,0
Q00589,B202600589,P016,2026-07-18,Potency,96.34,95.92,Passed,None,0
Q00590,B202500590,P016,2025-05-20,Potency,97.08,95.64,Passed,None,0
Q00591,B202600591,P009,2026-01-07,Dissolution,99.79,97.08,Passed,None,0
Q00592,B202500592,P018,2026-03-30,Purity,93.85,97.77,Failed,High Impurity,822
Q00593,B202600593,P001,2026-01-07,Assay,98.08,98.15,Failed,Packaging Defect,384
Q00594,B202500594,P012,2025-07-13,Purity,100.67,98.08,Passed,None,0
Q00595,B202600595,P005,2026-07-07,Purity,99.72,96.61,Passed,None,0
Q00596,B202500596,P002,2026-06-10,Purity,100.92,98.59,Passed,None,0
Q00597,B202600597,P006,2025-01-11,Assay,98.01,98.85,Failed,Low Potency,957
Q00598,B202500598,P017,2026-06-21,Assay,98.76,97.73,Passed,None,0
Q00599,B202600599,P002,2025-05-21,Purity,99.6,98.33,Passed,None,0
Q00600,B202500600,P016,2025-09-30,Potency,94.0,98.47,Failed,Packaging Defect,93
Q00601,B202600601,P012,2025-04-20,Purity,99.14,98.79,Passed,None,0
Q00602,B202500602,P002,2025-10-23,Purity,97.3,95.01,Passed,None,0
Q00603,B202600603,P011,2025-07-08,Potency,100.55,98.69,Passed,None,0
Q00604,B202500604,P005,2026-03-30,Purity,99.44,97.52,Passed,None,0
Q00605,B202600605,P020,2026-03-23,Potency,95.2,96.98,Failed,Dissolution Failure,916
Q00606,B202500606,P012,2025-09-21,Purity,102.67,98.6,Passed,None,0
Q00607,B202600607,P018,2025-03-13,Purity,98.0,98.24,Failed,High Impurity,288
Q00608,B202500608,P012,2025-05-07,Purity,97.76,95.3,Passed,None,0
Q00609,B202600609,P015,2026-06-22,Dissolution,97.05,96.42,Passed,None,0
Q00610,B202500610,P007,2025-06-29,Assay,96.59,97.29,Failed,High Impurity,443
Q00611,B202600611,P011,2026-07-04,Potency,90.85,95.85,Failed,High Impurity,480
Q00612,B202500612,P015,2025-03-30,Dissolution,98.22,97.98,Passed,None,0
Q00613,B202600613,P006,2025-11-08,Assay,97.98,96.78,Passed,None,0
Q00614,B202500614,P009,2026-01-03,Dissolution,97.31,98.22,Failed,Packaging Defect,485
Q00615,B202600615,P017,2026-04-12,Assay,100.51,98.32,Passed,None,0
Q00616,B202500616,P001,2025-12-25,Assay,98.07,96.97,Passed,None,0
Q00617,B202600617,P012,2026-07-06,Purity,99.57,96.7,Passed,None,0
Q00618,B202500618,P004,2025-10-23,Assay,99.94,97.84,Passed,None,0
Q00619,B202600619,P005,2025-04-01,Purity,100.49,97.21,Passed,None,0
Q00620,B202500620,P011,2026-07-18,Potency,93.19,95.62,Failed,Packaging Defect,160
Q00621,B202600621,P006,2025-07-02,Assay,98.16,96.99,Passed,None,0
Q00622,B202500622,P005,2025-08-01,Purity,99.47,98.19,Passed,None,0
Q00623,B202600623,P012,2025-03-24,Purity,99.24,97.58,Passed,None,0
Q00624,B202500624,P007,2026-04-28,Assay,96.42,95.81,Passed,None,0
Q00625,B202600625,P015,2025-12-12,Dissolution,99.87,98.96,Passed,None,0
Q00626,B202500626,P005,2025-07-05,Purity,96.6,95.67,Passed,None,0
Q00627,B202600627,P006,2025-07-08,Assay,94.3,95.78,Failed,Contamination,481
Q00628,B202500628,P003,2026-06-27,Dissolution,96.05,95.18,Passed,None,0
Q00629,B202600629,P006,2025-11-29,Assay,95.65,96.06,Failed,High Impurity,592
Q00630,B202500630,P020,2025-12-29,Potency,102.55,98.43,Passed,None,0
Q00631,B202600631,P005,2025-07-20,Purity,99.99,97.91,Passed,None,0
Q00632,B202500632,P001,2026-02-27,Assay,93.57,97.95,Failed,High Impurity,266
Q00633,B202600633,P008,2025-07-16,Purity,98.69,96.09,Passed,None,0
Q00634,B202500634,P004,2025-12-23,Assay,97.8,95.57,Passed,None,0
Q00635,B202600635,P018,2025-05-22,Purity,99.18,98.32,Passed,None,0
Q00636,B202500636,P013,2025-02-15,Assay,99.27,96.67,Passed,None,0
Q00637,B202600637,P008,2025-11-18,Purity,96.01,98.47,Failed,High Impurity,707
Q00638,B202500638,P020,2025-09-26,Potency,93.2,95.55,Failed,Packaging Defect,339
