Sale_ID,Sale_Date,Product_ID,Customer_ID,Batch_ID,Quantity_Sold,Unit_Price,Discount_Percent,Total_Sales,Sales_Region,Sales_Rep
S000325,2025-08-01,P003,H0340,B202603301,881,120,7.5,97791.0,North,Rahul
S000326,2025-07-29,P013,H0147,B202602409,628,75,7.5,43567.5,East,Kiran
S000327,2025-12-17,P018,H0255,B202602593,86,80,5.0,6536.0,East,Rahul
S000328,2025-09-03,P001,H0465,B202603587,807,35,0.0,28245.0,West,Arjun
S000329,2025-08-06,P002,H0217,B202604627,971,85,7.5,76344.88,West,Neha
S000330,2026-03-13,P008,H0303,B202602615,11,40,5.0,418.0,North,Arjun
S000331,2025-09-04,P013,H0364,B202600389,736,75,0.0,55200.0,North,Anita
S000332,2026-04-20,P006,H0376,B202600435,446,70,5.0,29659.0,North,Kiran
S000333,2026-02-01,P011,H0008,B202603667,824,450,5.0,352260.0,North,Anita
S000334,2026-05-11,P013,H0260,B202603983,264,75,5.0,18810.0,South,Anita
S000335,2025-11-26,P004,H0312,B202503996,496,45,0.0,22320.0,North,Kiran
S000336,2025-07-14,P017,H0451,B202600939,846,38,5.0,30540.6,West,Kiran
S000337,2025-07-29,P004,H0263,B202604251,862,45,2.5,37820.25,North,Rahul
S000338,2025-09-08,P006,H0308,B202503096,134,70,10.0,8442.0,West,Rahul
S000339,2025-10-18,P005,H0340,B202604109,504,95,7.5,44289.0,North,Rahul
S000340,2026-01-26,P003,H0237,B202604135,340,120,5.0,38760.0,North,Neha
S000341,2025-07-03,P014,H0304,B202500126,75,42,7.5,2913.75,North,Arjun
S000342,2026-02-22,P015,H0452,B202601807,283,90,7.5,23559.75,North,Neha
S000343,2025-11-20,P006,H0032,B202604919,178,70,2.5,12148.5,East,Anita
S000344,2026-03-06,P015,H0004,B202604489,869,90,10.0,70389.0,North,Rahul
S000345,2026-01-18,P018,H0026,B202504512,258,80,0.0,20640.0,South,Kiran
S000346,2026-03-21,P004,H0170,B202500564,268,45,5.0,11457.0,West,Anita
S000347,2025-07-23,P018,H0393,B202500138,650,80,7.5,48100.0,South,Anita
S000348,2026-02-08,P002,H0398,B202502454,320,85,5.0,25840.0,East,Vikram
S000349,2026-04-21,P015,H0052,B202500866,560,90,5.0,47880.0,North,Neha
S000350,2026-02-08,P020,H0040,B202603101,881,300,5.0,251085.0,South,Kiran
S000351,2026-01-03,P010,H0169,B202603117,648,55,7.5,32967.0,North,Anita
S000352,2025-10-06,P020,H0225,B202604979,759,300,7.5,210622.5,West,Anita
S000353,2025-09-27,P017,H0384,B202500072,297,38,5.0,10721.7,North,Priya
S000354,2025-08-25,P002,H0062,B202502780,554,85,5.0,44735.5,North,Neha
S000355,2026-04-29,P016,H0428,B202600075,358,110,7.5,36426.5,West,Kiran
S000356,2026-05-06,P013,H0328,B202603967,683,75,2.5,49944.38,South,Vikram
S000357,2026-03-22,P002,H0140,B202503616,413,85,0.0,35105.0,South,Sneha
S000358,2026-05-16,P018,H0447,B202602737,325,80,5.0,24700.0,West,Vikram
S000359,2025-08-11,P020,H0008,B202603163,656,300,10.0,177120.0,North,Kiran
S000360,2025-08-07,P003,H0150,B202601197,734,120,7.5,81474.0,West,Anita
S000361,2026-03-26,P002,H0017,B202604803,437,85,10.0,33430.5,South,Anita
S000362,2026-05-31,P006,H0312,B202501844,713,70,2.5,48662.25,North,Neha
S000363,2025-10-20,P013,H0105,B202601079,391,75,0.0,29325.0,South,Anita
S000364,2026-01-25,P016,H0048,B202504776,576,110,2.5,61776.0,North,Priya
S000365,2025-07-23,P012,H0438,B202500416,452,65,5.0,27911.0,South,Anita
S000366,2026-05-19,P009,H0237,B202603051,774,30,5.0,22059.0,North,Vikram
S000367,2025-12-05,P007,H0020,B202602773,25,50,0.0,1250.0,South,Sneha
S000368,2025-12-13,P017,H0230,B202602027,565,38,5.0,20396.5,West,Neha
S000369,2025-10-22,P015,H0461,B202601623,963,90,5.0,82336.5,North,Sneha
S000370,2025-09-27,P018,H0130,B202503564,958,80,0.0,76640.0,West,Kiran
S000371,2025-11-04,P020,H0204,B202501466,650,300,5.0,185250.0,East,Sneha
S000372,2026-04-07,P004,H0148,B202501398,45,45,7.5,1873.12,West,Rahul
S000373,2026-02-03,P013,H0165,B202602763,701,75,5.0,49946.25,West,Priya
S000374,2026-01-02,P010,H0418,B202503332,995,55,5.0,51988.75,East,Priya
S000375,2026-01-03,P002,H0069,B202603185,267,85,2.5,22127.62,East,Anita
S000376,2026-05-24,P008,H0462,B202504566,516,40,5.0,19608.0,East,Vikram
S000377,2026-03-18,P004,H0399,B202500272,39,45,5.0,1667.25,South,Vikram
S000378,2025-11-19,P010,H0067,B202501174,572,55,0.0,31460.0,West,Kiran
S000379,2026-01-04,P018,H0426,B202601137,603,80,0.0,48240.0,South,Priya
S000380,2025-09-10,P011,H0268,B202600157,862,450,2.5,378202.5,North,Kiran
S000381,2025-10-01,P020,H0389,B202503888,527,300,5.0,150195.0,West,Neha
S000382,2025-10-21,P016,H0388,B202600377,751,110,0.0,82610.0,South,Arjun
S000383,2026-05-22,P014,H0129,B202600567,203,42,5.0,8099.7,West,Arjun
S000384,2026-03-01,P004,H0238,B202504216,587,45,7.5,24433.88,South,Kiran
S000385,2026-02-26,P016,H0225,B202601983,260,110,2.5,27885.0,West,Sneha
S000386,2026-01-30,P014,H0220,B202504594,909,42,0.0,38178.0,South,Neha
S000387,2026-03-06,P002,H0091,B202604411,275,85,7.5,21621.88,South,Kiran
S000388,2025-09-20,P002,H0166,B202601207,121,85,7.5,9513.62,South,Sneha
S000389,2026-04-05,P007,H0244,B202500900,967,50,2.5,47141.25,West,Arjun
S000390,2025-09-16,P002,H0461,B202500486,959,85,5.0,77439.25,North,Anita
S000391,2026-06-29,P018,H0167,B202500476,399,80,2.5,31122.0,West,Rahul
S000392,2025-11-19,P009,H0122,B202600891,325,30,5.0,9262.5,South,Priya
S000393,2026-01-10,P009,H0157,B202602629,687,30,5.0,19579.5,South,Arjun
S000394,2025-07-08,P003,H0051,B202600747,658,120,2.5,76986.0,South,Arjun
S000395,2026-06-21,P015,H0040,B202504418,975,90,5.0,83362.5,South,Priya
S000396,2025-07-22,P002,H0460,B202500500,372,85,0.0,31620.0,West,Kiran
S000397,2025-07-21,P013,H0351,B202502028,836,75,10.0,56430.0,North,Kiran
S000398,2026-06-18,P008,H0084,B202601871,242,40,0.0,9680.0,West,Priya
S000399,2025-12-23,P019,H0425,B202503774,303,125,7.5,35034.38,West,Rahul
S000400,2025-12-27,P012,H0075,B202501136,325,65,5.0,20068.75,North,Sneha
S000401,2025-07-17,P014,H0049,B202600027,235,42,,8883.0,East,Sneha
S000402,2026-06-05,P004,H0029,B202603333,64,45,7.5,2664.0,South,Arjun
S000403,2026-06-12,P008,H0399,B202602093,149,40,0.0,5960.0,South,Vikram
S000404,2026-01-11,P001,H0241,B202504822,174,35,2.5,5937.75,East,Anita
S000405,2025-09-01,P007,H0358,B202503492,248,50,0.0,12400.0,West,Kiran
S000406,2025-08-06,P019,H0366,B202601433,332,125,2.5,40462.5,South,Priya
S000407,2026-04-18,P007,H0486,B202602365,211,50,10.0,9495.0,South,Kiran
S000408,2026-05-25,P009,H0206,B202600519,84,30,5.0,2394.0,East,Kiran
S000409,2025-08-04,P011,H0318,B202501824,252,450,7.5,104895.0,West,Kiran
S000410,2026-05-15,P003,H0229,B202602449,374,120,5.0,42636.0,West,Rahul
S000411,2026-06-30,P019,H0108,B202601763,125,125,5.0,14843.75,West,Priya
S000412,2026-03-08,P015,H0492,B202600393,300,90,0.0,27000.0,South,Neha
S000413,2026-01-16,P020,H0404,B202601697,415,300,10.0,112050.0,North,Kiran
S000414,2026-04-09,P002,H0235,B202601865,867,85,5.0,70010.25,East,Vikram
S000415,2025-12-16,P019,H0451,B202502234,864,125,0.0,108000.0,West,Rahul
S000416,2025-11-18,P014,H0035,B202500962,296,42,2.5,12121.2,West,Sneha
S000417,2025-08-01,P006,H0254,B202602599,585,70,10.0,36855.0,West,Neha
S000418,2026-04-02,P012,H0316,B202600013,147,65,0.0,9555.0,North,Neha
S000419,2025-09-10,P001,H0206,B202500616,202,35,0.0,7070.0,East,Rahul
S000420,2025-08-07,P012,H0155,B202601853,977,65,5.0,60329.75,North,Arjun
S000421,2025-08-12,P013,H0183,B202601031,310,75,5.0,22087.5,South,Kiran
S000422,2026-03-05,P011,H0263,B202602121,732,450,0.0,329400.0,North,Priya
S000423,2026-03-28,P016,H0291,B202501758,589,110,5.0,61550.5,South,Rahul
S000424,2026-05-16,P020,H0119,B202603951,843,300,10.0,227610.0,South,Sneha
S000425,2026-03-16,P019,H0453,B202501970,885,125,5.0,105093.75,North,Rahul
S000426,2026-03-25,P010,H0186,B202602769,29,55,5.0,1515.25,North,Vikram
S000427,2025-12-06,P009,H0495,B202601613,447,30,10.0,12069.0,West,Sneha
S000428,2026-05-27,P007,H0424,B202500856,959,50,5.0,45552.5,East,Anita
S000429,2026-06-24,P012,H0287,B202502184,110,65,0.0,7150.0,East,Arjun
S000430,2025-07-16,P016,H0498,B202602053,877,110,0.0,96470.0,East,Kiran
S000431,2026-04-21,P007,H0262,B202502228,280,50,10.0,12600.0,East,Priya
S000432,2026-01-03,P011,H0294,B202601295,696,450,5.0,297540.0,South,Anita
S000433,2025-10-08,P001,H0101,B202503182,122,35,5.0,4056.5,South,Kiran
S000434,2025-08-28,P020,H0413,B202600015,719,300,0.0,215700.0,West,Neha
S000435,2026-02-13,P011,H0431,B202601181,667,450,7.5,277638.75,South,Arjun
S000436,2026-05-01,P003,H0065,B202604937,777,120,5.0,88578.0,South,Sneha
S000437,2026-03-15,P016,H0407,B202500408,140,110,5.0,14630.0,North,Arjun
S000438,2026-01-04,P004,H0094,B202602501,236,45,7.5,9823.5,East,Neha
S000439,2025-08-10,P011,H0009,B202501372,315,450,10.0,127575.0,West,Sneha
S000440,2025-12-02,P009,H0292,B202600891,739,30,5.0,21061.5,South,Kiran
S000441,2025-08-20,P014,H0055,B202501070,774,42,5.0,30882.6,West,Sneha
S000442,2025-08-17,P020,H0492,B202601889,800,300,10.0,216000.0,South,Vikram
S000443,2025-12-23,P010,H0203,B202502134,509,55,0.0,27995.0,South,Anita
S000444,2025-07-26,P005,H0197,B202603479,453,95,7.5,39807.38,North,Anita
S000445,2025-11-28,P002,H0086,B202601541,165,85,5.0,13323.75,South,Arjun
S000446,2025-10-17,P007,H0073,B202504290,357,50,5.0,16957.5,South,Priya
S000447,2026-01-26,P020,H0453,B202602029,817,300,7.5,226717.5,North,Vikram
S000448,2025-08-05,P015,H0248,B202601985,942,90,5.0,80541.0,South,Priya
S000449,2025-10-08,P005,H0276,B202602285,627,95,7.5,55097.62,South,Priya
S000450,2026-03-08,P009,H0076,B202603915,500,30,2.5,14625.0,South,Vikram
S000451,2026-01-01,P019,H0426,B202602455,642,125,5.0,76237.5,South,Arjun
S000452,2025-10-14,P010,H0460,B202501428,355,55,10.0,17572.5,West,Anita
S000453,2025-12-15,P002,H0037,B202602601,586,85,2.5,48564.75,South,Priya
S000454,2026-04-27,P008,H0265,B202601155,995,40,0.0,39800.0,East,Arjun
S000455,2025-08-18,P005,H0425,B202602123,119,95,2.5,11022.38,West,Vikram
S000456,2025-08-11,P019,H0388,B202603171,343,125,5.0,40731.25,South,Kiran
S000457,2026-05-14,P016,H0477,B202501662,695,110,0.0,76450.0,South,Sneha
S000458,2025-10-15,P010,H0280,B202502848,657,55,2.5,35231.62,South,Arjun
S000459,2025-11-29,P006,H0299,B202501816,805,70,10.0,50715.0,West,Arjun
S000460,2026-04-22,P017,H0173,B202500818,50,38,7.5,1757.5,West,Neha
S000461,2026-04-02,P002,H0209,B202601501,850,85,7.5,66831.25,North,Rahul
S000462,2025-10-12,P009,H0267,B202601275,658,30,5.0,18753.0,West,Arjun
S000463,2026-06-19,P016,H0473,B202503610,869,110,5.0,90810.5,East,Vikram
S000464,2026-01-10,P017,H0469,B202500380,920,38,5.0,33212.0,West,Priya
S000465,2026-03-08,P015,H0367,B202601029,42,90,0.0,3780.0,South,Kiran
S000466,2025-11-22,P007,H0224,B202601375,866,50,10.0,38970.0,South,Sneha
S000467,2025-11-06,P018,H0068,B202503436,859,80,5.0,65284.0,East,Rahul
S000468,2025-07-03,P014,H0070,B202601503,615,42,0.0,25830.0,South,Vikram
S000469,2026-04-12,P001,H0423,B202501674,662,35,2.5,22590.75,South,Anita
S000470,2026-05-21,P016,H0286,B202503162,371,110,2.5,39789.75,West,Anita
S000471,2026-04-30,P005,H0422,B202501986,80,95,2.5,7410.0,South,Vikram
S000472,2026-04-21,P008,H0038,B202603291,274,40,5.0,10412.0,West,Arjun
S000473,2026-06-08,P018,H0395,B202504044,384,80,2.5,29952.0,West,Kiran
S000474,2025-11-09,P012,H0270,B202604345,743,65,5.0,45880.25,West,Kiran
S000475,2025-09-13,P012,H0160,B202504162,846,65,0.0,54990.0,East,Vikram
S000476,2025-08-11,P020,H0060,B202603563,230,300,5.0,65550.0,South,Neha
S000477,2025-08-31,P005,H0336,B202602305,755,95,5.0,68138.75,North,Vikram
S000478,2025-12-29,P002,H0160,B202601075,782,85,0.0,66470.0,East,Priya
S000479,2025-10-11,P011,H0468,B202502970,110,450,0.0,49500.0,North,Kiran
S000480,2026-06-28,P002,H0318,B202601075,367,85,7.5,28855.38,West,Priya
S000481,2026-05-12,P001,H0008,B202604741,227,35,2.5,7746.38,North,Vikram
S000482,2026-02-09,P006,H0169,B202600385,37,70,7.5,2395.75,North,Kiran
S000483,2026-02-10,P009,H0306,B202600991,331,30,5.0,9433.5,South,Sneha
S000484,2026-02-24,P001,H0455,B202603847,907,35,5.0,30157.75,West,Vikram
S000485,2025-12-23,P018,H0005,B202504036,803,80,5.0,61028.0,East,Sneha
S000486,2026-01-18,P004,H0475,B202601007,168,45,0.0,7560.0,West,Arjun
S000487,2025-07-11,P001,H0412,B202602905,298,35,5.0,9908.5,West,Anita
S000488,2026-06-15,P007,H0440,B202600341,597,50,2.5,29103.75,South,Priya
S000489,2025-09-23,P017,H0233,B202602245,552,38,2.5,20451.6,West,Anita
S000490,2026-02-21,P006,H0102,B202503166,937,70,5.0,62310.5,South,Kiran
S000491,2025-12-20,P019,H0279,B202603191,743,125,5.0,88231.25,East,Neha
S000492,2026-02-17,P011,H0296,B202602851,497,450,7.5,206876.25,West,Sneha
S000493,2026-02-20,P001,H0055,B202604035,71,35,7.5,2298.62,West,Anita
S000494,2026-03-04,P001,H0133,B202603901,259,35,5.0,8611.75,North,Neha
S000495,2026-01-07,P016,H0053,B202601085,959,110,2.5,102852.75,South,Neha
S000496,2026-04-24,P001,H0088,B202603957,331,35,5.0,11005.75,North,Priya
S000497,2025-08-07,P008,H0034,B202602897,456,40,2.5,17784.0,North,Priya
S000498,2025-08-24,P006,H0186,B202504248,159,70,0.0,11130.0,North,Vikram
S000499,2026-01-31,P016,H0188,B202602257,312,110,0.0,34320.0,South,Neha
S000500,2025-11-23,P011,H0089,B202604537,509,450,0.0,229050.0,North,Anita
S000501,2025-11-06,P016,H0183,B202600521,259,110,5.0,27065.5,South,Vikram
S000502,2026-06-27,P016,H0346,B202602541,623,110,0.0,68530.0,West,Vikram
S000503,2026-03-13,P009,H0014,B202600991,35,30,0.0,1050.0,North,Arjun
S000504,2025-07-23,P006,H0021,B202602235,566,70,5.0,37639.0,South,Vikram
S000505,2026-05-18,P018,H0259,B202501266,392,80,10.0,28224.0,West,Anita
S000506,2025-09-04,P002,H0113,B202604881,326,85,0.0,27710.0,North,Anita
S000507,2026-04-07,P010,H0126,B202502000,310,55,0.0,17050.0,South,Kiran
S000508,2025-07-26,P004,H0084,B202503886,79,45,7.5,3288.38,West,Anita
S000509,2026-01-02,P014,H0081,B202503894,268,42,5.0,10693.2,South,Priya
S000510,2025-10-14,P004,H0211,B202504396,537,45,5.0,22956.75,South,Arjun
S000511,2025-07-19,P016,H0365,B202600695,320,110,10.0,31680.0,South,Sneha
S000512,2026-06-24,P016,H0268,B202503032,848,110,7.5,86284.0,North,Priya
S000513,2025-10-10,P009,H0145,B202602247,835,30,2.5,24423.75,West,Anita
S000514,2025-12-15,P019,H0395,B202500080,829,125,5.0,98443.75,West,Kiran
S000515,2025-08-15,P008,H0246,B202502828,525,40,5.0,19950.0,West,Neha
S000516,2025-10-24,P010,H0485,B202601469,894,55,5.0,46711.5,South,Priya
S000517,2026-01-17,P009,H0351,B202503950,834,30,0.0,25020.0,North,Rahul
S000518,2025-08-26,P016,H0161,B202500348,156,110,7.5,15873.0,East,Vikram
S000519,2025-07-06,P009,H0305,B202503214,125,30,2.5,3656.25,North,Neha
S000520,2026-04-21,P008,H0117,B202602005,291,40,5.0,11058.0,North,Rahul
S000521,2026-01-31,P017,H0010,B202503874,328,38,2.5,12152.4,North,Anita
S000522,2025-09-16,P010,H0042,B202603433,780,55,5.0,40755.0,West,Neha
S000523,2026-04-09,P011,H0322,B202503806,194,450,5.0,82935.0,South,Anita
S000524,2025-11-24,P013,H0419,B202504028,397,75,5.0,28286.25,North,Arjun
S000525,2025-11-14,P003,H0289,B202502444,627,120,10.0,67716.0,North,Anita
S000526,2025-07-28,P003,H0143,B202503016,342,120,5.0,38988.0,South,Vikram
S000527,2026-02-18,P010,H0404,B202504786,165,55,0.0,9075.0,North,Anita
S000528,2026-03-06,P007,H0231,B202504344,911,50,7.5,42133.75,South,Anita
S000529,2026-06-13,P018,H0014,B202502516,458,80,0.0,36640.0,North,Sneha
S000530,2026-01-01,P014,H0211,B202500748,632,42,5.0,25216.8,South,Vikram
S000531,2025-07-02,P007,H0317,B202500340,626,50,5.0,29735.0,West,Vikram
S000532,2026-01-10,P016,H0385,B202504292,854,110,0.0,93940.0,East,Arjun
S000533,2026-04-01,P007,H0060,B202501276,29,50,5.0,1377.5,South,Arjun
S000534,2025-12-31,P002,H0199,B202602423,307,85,7.5,24137.88,South,Vikram
S000535,2025-08-15,P003,H0246,B202504554,805,120,5.0,91770.0,West,Rahul
S000536,2026-04-10,P004,H0371,B202604481,588,45,7.5,24475.5,North,Arjun
S000537,2025-08-12,P003,H0172,B202502090,912,120,2.5,106704.0,South,Vikram
S000538,2026-06-28,P007,H0422,B202600849,544,50,2.5,26520.0,South,Vikram
S000539,2025-09-16,P017,H0192,B202600041,412,38,0.0,15656.0,West,Arjun
S000540,2025-11-25,P020,H0210,B202601263,701,300,5.0,199785.0,South,Kiran
S000541,2025-10-01,P018,H0430,B202600309,582,80,5.0,44232.0,West,Sneha
S000542,2025-08-13,P015,H0246,B202600841,226,90,2.5,19831.5,West,Anita
S000543,2025-10-21,P003,H0417,B202504226,490,120,2.5,57330.0,South,Rahul
S000544,2026-05-29,P004,H0125,B202604439,783,45,5.0,33473.25,South,Sneha
S000545,2026-03-22,P020,H0171,B202604825,262,300,0.0,78600.0,South,Arjun
S000546,2025-10-12,P012,H0235,B202502718,70,65,5.0,4322.5,East,Kiran
S000547,2025-12-01,P015,H0030,B202601775,747,90,0.0,67230.0,North,Rahul
S000548,2026-03-05,P016,H0432,B202603991,915,110,2.5,98133.75,South,Rahul
S000549,2026-05-05,P003,H0449,B202502088,638,120,7.5,70818.0,West,Anita
S000550,2025-08-23,P012,H0266,B202501782,88,65,10.0,5148.0,West,Sneha
S000551,2026-04-10,P018,H0179,B202504498,593,80,5.0,45068.0,East,Rahul
S000552,2025-07-27,P006,H0378,B202500210,959,70,5.0,63773.5,North,Priya
S000553,2026-01-18,P002,H0008,B202602423,593,85,5.0,47884.75,North,Sneha
S000554,2026-02-16,P017,H0110,B202600499,550,38,5.0,19855.0,North,Sneha
S000555,2025-10-16,P006,H0488,B202504308,428,70,7.5,27713.0,South,Kiran
S000556,2026-05-30,P018,H0389,B202601723,187,80,0.0,14960.0,West,Neha
S000557,2025-09-18,P008,H0012,B202604793,901,40,2.5,35139.0,North,Arjun
S000558,2026-05-24,P011,H0396,B202503284,382,450,0.0,171900.0,North,Kiran
S000559,2026-05-20,P015,H0443,B202502684,64,90,10.0,5184.0,North,Anita
S000560,2026-02-10,P014,H0034,B202501712,131,42,0.0,5502.0,North,Vikram
S000561,2026-02-15,P003,H0375,B202603999,981,120,5.0,111834.0,North,Vikram
S000562,2025-11-06,P003,H0154,B202602287,499,120,2.5,58383.0,South,Sneha
S000563,2025-08-12,P001,H0106,B202602097,287,35,2.5,9793.88,West,Neha
S000564,2025-11-07,P015,H0337,B202604855,991,90,7.5,82500.75,West,Vikram
S000565,2025-08-14,P005,H0052,B202601705,570,95,0.0,54150.0,North,Neha
S000566,2026-05-23,P001,H0198,B202500316,750,35,0.0,26250.0,West,Neha
S000567,2025-09-01,P001,H0328,B202504850,517,35,7.5,16737.88,South,Vikram
S000568,2025-09-12,P014,H0310,B202604119,568,42,0.0,23856.0,South,Sneha
S000569,2026-03-29,P011,H0275,B202601507,784,450,2.5,343980.0,West,Neha
S000570,2025-12-17,P018,H0175,B202504366,258,80,10.0,18576.0,South,Rahul
S000571,2025-08-18,P017,H0417,B202603033,474,38,7.5,16661.1,South,Vikram
S000572,2026-04-28,P013,H0239,B202504312,320,75,0.0,24000.0,South,Neha
S000573,2026-04-03,P003,H0486,B202603217,314,120,2.5,36738.0,South,Anita
S000574,2025-10-10,P013,H0207,B202600673,424,75,5.0,30210.0,South,Priya
S000575,2026-05-26,P017,H0009,B202603055,989,38,5.0,35702.9,West,Kiran
S000576,2026-05-17,P009,H0110,B202503470,948,30,5.0,27018.0,North,Arjun
S000577,2026-06-25,P006,H0455,B202603929,699,70,0.0,48930.0,West,Kiran
S000578,2026-06-17,P018,H0320,B202501654,369,80,0.0,29520.0,South,Priya
S000579,2026-03-12,P008,H0013,B202601635,682,40,0.0,27280.0,West,Sneha
S000580,2026-04-02,P004,H0016,B202604439,588,45,2.5,25798.5,North,Vikram
S000581,2026-04-01,P002,H0326,B202600029,400,85,7.5,31450.0,North,Rahul
S000582,2025-07-25,P002,H0483,B202604039,782,85,5.0,63146.5,North,Sneha
S000583,2026-01-23,P008,H0326,B202504122,272,40,10.0,9792.0,North,Kiran
S000584,2025-12-03,P015,H0167,B202602505,229,90,5.0,19579.5,West,Sneha
S000585,2026-01-29,P016,H0235,B202602541,317,110,10.0,31383.0,East,Anita
S000586,2025-09-18,P004,H0347,B202501406,970,45,7.5,40376.25,West,Priya
S000587,2026-05-28,P012,H0141,B202502808,129,65,7.5,7756.12,West,Anita
S000588,2025-08-25,P010,H0094,B202600717,589,55,2.5,31585.12,East,Anita
S000589,2025-11-06,P011,H0087,B202601181,385,450,2.5,168918.75,East,Kiran
S000590,2025-07-12,P014,H0019,B202602689,247,42,5.0,9855.3,West,Vikram
S000591,2026-05-26,P003,H0320,B202500472,226,120,7.5,25086.0,South,Vikram
S000592,2026-05-25,P008,H0424,B202600221,93,40,5.0,3534.0,East,Anita
S000593,2025-07-02,P007,H0484,B202503560,26,50,2.5,1267.5,North,Sneha
S000594,2026-04-16,P017,H0197,B202604159,893,38,5.0,32237.3,North,Sneha
S000595,2025-12-15,P010,H0427,B202500214,141,55,7.5,7173.38,South,Anita
S000596,2025-08-26,P006,H0434,B202504744,269,70,2.5,18359.25,South,Neha
S000597,2025-07-06,P009,H0213,B202500414,289,30,5.0,8236.5,South,Neha
S000598,2025-07-11,P020,H0248,B202503084,252,300,5.0,71820.0,South,Priya
S000599,2025-09-30,P006,H0060,B202601809,93,70,5.0,6184.5,South,Vikram
S000600,2025-09-24,P009,H0191,B202604279,534,30,7.5,14818.5,West,Rahul
S000601,2025-12-06,P004,H0187,B202603013,417,45,7.5,17357.62,North,Kiran
S000602,2025-12-28,P006,H0405,B202503054,787,70,2.5,53712.75,North,Neha
S000603,2026-05-31,P010,H0407,B202603035,797,55,2.5,42739.12,North,Sneha
S000604,2026-03-19,P006,H0342,B202600033,619,70,5.0,41163.5,North,Vikram
S000605,2026-02-03,P009,H0049,B202503880,380,30,0.0,11400.0,East,Neha
S000606,2026-06-16,P007,H0290,B202602573,166,50,10.0,7470.0,West,Priya
S000607,2025-07-03,P013,H0288,B202501110,888,75,0.0,66600.0,West,Vikram
S000608,2025-12-01,P007,H0358,B202602497,50,50,5.0,2375.0,West,Priya
S000609,2026-05-13,P015,H0364,B202601305,23,90,7.5,1914.75,North,Anita
S000610,2025-08-12,P012,H0383,B202600317,501,65,0.0,32565.0,South,Sneha
S000611,2025-07-16,P004,H0420,B202601473,548,45,2.5,24043.5,West,Kiran
S000612,2026-01-24,P020,H0334,B202604133,412,300,2.5,120510.0,North,Neha
S000613,2026-04-14,P006,H0078,B202500180,364,70,0.0,25480.0,East,Kiran
S000614,2025-10-21,P013,H0500,B202504816,788,75,2.5,57622.5,West,Neha
S000615,2026-05-10,P001,H0058,B202503114,78,35,5.0,2593.5,North,Arjun
S000616,2026-03-14,P009,H0058,B202500870,551,30,0.0,16530.0,North,Kiran
S000617,2025-11-27,P005,H0292,B202503972,134,95,7.5,11775.25,South,Arjun
S000618,2025-09-04,P002,H0004,B202504654,538,85,5.0,43443.5,North,Priya
S000619,2026-05-10,P004,H0500,B202503718,767,45,10.0,31063.5,West,Vikram
S000620,2026-01-10,P004,H0395,B202603891,330,45,2.5,14478.75,West,Kiran
S000621,2026-01-18,P014,H0042,B202600343,952,42,2.5,38984.4,West,Neha
S000622,2026-05-04,P018,H0412,B202503640,630,80,2.5,49140.0,West,Anita
S000623,2025-09-29,P003,H0156,B202601197,770,120,5.0,87780.0,North,Arjun
